YEAR,MONTH,Category,Number
1982,1,NYC Unemployment Rate, 9.2 
1982,2,NYC Unemployment Rate, 9.2 
1982,3,NYC Unemployment Rate, 9.3 
1982,4,NYC Unemployment Rate, 9.3 
1982,5,NYC Unemployment Rate, 9.3 
1982,6,NYC Unemployment Rate, 9.3 
1982,7,NYC Unemployment Rate, 9.4 
1982,8,NYC Unemployment Rate, 9.5 
1982,9,NYC Unemployment Rate, 9.6 
1982,10,NYC Unemployment Rate, 9.8 
1982,11,NYC Unemployment Rate, 9.9 
1982,12,NYC Unemployment Rate, 9.9 
1983,1,NYC Unemployment Rate, 10.0 
1983,2,NYC Unemployment Rate, 9.9 
1983,3,NYC Unemployment Rate, 9.9 
1983,4,NYC Unemployment Rate, 9.8 
1983,5,NYC Unemployment Rate, 9.8 
1983,6,NYC Unemployment Rate, 9.8 
1983,7,NYC Unemployment Rate, 9.8 
1983,8,NYC Unemployment Rate, 9.7 
1983,9,NYC Unemployment Rate, 9.5 
1983,10,NYC Unemployment Rate, 9.3 
1983,11,NYC Unemployment Rate, 9.1 
1983,12,NYC Unemployment Rate, 8.9 
1984,1,NYC Unemployment Rate, 8.7 
1984,2,NYC Unemployment Rate, 8.6 
1984,3,NYC Unemployment Rate, 8.6 
1984,4,NYC Unemployment Rate, 8.7 
1984,5,NYC Unemployment Rate, 8.8 
1984,6,NYC Unemployment Rate, 9.0 
1984,7,NYC Unemployment Rate, 9.2 
1984,8,NYC Unemployment Rate, 9.3 
1984,9,NYC Unemployment Rate, 9.2 
1984,10,NYC Unemployment Rate, 9.1 
1984,11,NYC Unemployment Rate, 8.9 
1984,12,NYC Unemployment Rate, 8.8 
1985,1,NYC Unemployment Rate, 8.8 
1985,2,NYC Unemployment Rate, 8.8 
1985,3,NYC Unemployment Rate, 8.7 
1985,4,NYC Unemployment Rate, 8.5 
1985,5,NYC Unemployment Rate, 8.2 
1985,6,NYC Unemployment Rate, 8.0 
1985,7,NYC Unemployment Rate, 7.9 
1985,8,NYC Unemployment Rate, 7.8 
1985,9,NYC Unemployment Rate, 7.7 
1985,10,NYC Unemployment Rate, 7.7 
1985,11,NYC Unemployment Rate, 7.7 
1985,12,NYC Unemployment Rate, 7.8 
1986,1,NYC Unemployment Rate, 7.8 
1986,2,NYC Unemployment Rate, 7.9 
1986,3,NYC Unemployment Rate, 8.0 
1986,4,NYC Unemployment Rate, 8.0 
1986,5,NYC Unemployment Rate, 7.8 
1986,6,NYC Unemployment Rate, 7.6 
1986,7,NYC Unemployment Rate, 7.4 
1986,8,NYC Unemployment Rate, 7.1 
1986,9,NYC Unemployment Rate, 6.9 
1986,10,NYC Unemployment Rate, 6.7 
1986,11,NYC Unemployment Rate, 6.6 
1986,12,NYC Unemployment Rate, 6.5 
1987,1,NYC Unemployment Rate, 6.4 
1987,2,NYC Unemployment Rate, 6.2 
1987,3,NYC Unemployment Rate, 6.0 
1987,4,NYC Unemployment Rate, 5.8 
1987,5,NYC Unemployment Rate, 5.7 
1987,6,NYC Unemployment Rate, 5.6 
1987,7,NYC Unemployment Rate, 5.5 
1987,8,NYC Unemployment Rate, 5.5 
1987,9,NYC Unemployment Rate, 5.5 
1987,10,NYC Unemployment Rate, 5.5 
1987,11,NYC Unemployment Rate, 5.3 
1987,12,NYC Unemployment Rate, 5.2 
1988,1,NYC Unemployment Rate, 5.0 
1988,2,NYC Unemployment Rate, 4.8 
1988,3,NYC Unemployment Rate, 4.6 
1988,4,NYC Unemployment Rate, 4.6 
1988,5,NYC Unemployment Rate, 4.7 
1988,6,NYC Unemployment Rate, 4.8 
1988,7,NYC Unemployment Rate, 5.1 
1988,8,NYC Unemployment Rate, 5.3 
1988,9,NYC Unemployment Rate, 5.5 
1988,10,NYC Unemployment Rate, 5.7 
1988,11,NYC Unemployment Rate, 5.8 
1988,12,NYC Unemployment Rate, 6.0 
1989,1,NYC Unemployment Rate, 6.1 
1989,2,NYC Unemployment Rate, 6.3 
1989,3,NYC Unemployment Rate, 6.5 
1989,4,NYC Unemployment Rate, 6.6 
1989,5,NYC Unemployment Rate, 6.8 
1989,6,NYC Unemployment Rate, 6.8 
1989,7,NYC Unemployment Rate, 6.9 
1989,8,NYC Unemployment Rate, 6.9 
1989,9,NYC Unemployment Rate, 6.9 
1989,10,NYC Unemployment Rate, 6.9 
1989,11,NYC Unemployment Rate, 6.9 
1989,12,NYC Unemployment Rate, 6.9 
1990,1,NYC Unemployment Rate, 6.8 
1990,2,NYC Unemployment Rate, 6.8 
1990,3,NYC Unemployment Rate, 6.7 
1990,4,NYC Unemployment Rate, 6.6 
1990,5,NYC Unemployment Rate, 6.6 
1990,6,NYC Unemployment Rate, 6.6 
1990,7,NYC Unemployment Rate, 6.7 
1990,8,NYC Unemployment Rate, 6.9 
1990,9,NYC Unemployment Rate, 7.0 
1990,10,NYC Unemployment Rate, 7.2 
1990,11,NYC Unemployment Rate, 7.3 
1990,12,NYC Unemployment Rate, 7.5 
1991,1,NYC Unemployment Rate, 7.7 
1991,2,NYC Unemployment Rate, 7.9 
1991,3,NYC Unemployment Rate, 8.2 
1991,4,NYC Unemployment Rate, 8.5 
1991,5,NYC Unemployment Rate, 8.7 
1991,6,NYC Unemployment Rate, 8.8 
1991,7,NYC Unemployment Rate, 8.8 
1991,8,NYC Unemployment Rate, 8.9 
1991,9,NYC Unemployment Rate, 9.0 
1991,10,NYC Unemployment Rate, 9.2 
1991,11,NYC Unemployment Rate, 9.4 
1991,12,NYC Unemployment Rate, 9.7 
1992,1,NYC Unemployment Rate, 10.0 
1992,2,NYC Unemployment Rate, 10.2 
1992,3,NYC Unemployment Rate, 10.5 
1992,4,NYC Unemployment Rate, 10.8 
1992,5,NYC Unemployment Rate, 11.0 
1992,6,NYC Unemployment Rate, 11.3 
1992,7,NYC Unemployment Rate, 11.4 
1992,8,NYC Unemployment Rate, 11.6 
1992,9,NYC Unemployment Rate, 11.6 
1992,10,NYC Unemployment Rate, 11.6 
1992,11,NYC Unemployment Rate, 11.6 
1992,12,NYC Unemployment Rate, 11.5 
1993,1,NYC Unemployment Rate, 11.3 
1993,2,NYC Unemployment Rate, 11.1 
1993,3,NYC Unemployment Rate, 10.8 
1993,4,NYC Unemployment Rate, 10.5 
1993,5,NYC Unemployment Rate, 10.3 
1993,6,NYC Unemployment Rate, 10.1 
1993,7,NYC Unemployment Rate, 10.0 
1993,8,NYC Unemployment Rate, 10.1 
1993,9,NYC Unemployment Rate, 10.1 
1993,10,NYC Unemployment Rate, 10.1 
1993,11,NYC Unemployment Rate, 10.1 
1993,12,NYC Unemployment Rate, 10.1 
1994,1,NYC Unemployment Rate, 10.0 
1994,2,NYC Unemployment Rate, 9.8 
1994,3,NYC Unemployment Rate, 9.5 
1994,4,NYC Unemployment Rate, 9.3 
1994,5,NYC Unemployment Rate, 9.1 
1994,6,NYC Unemployment Rate, 8.9 
1994,7,NYC Unemployment Rate, 8.7 
1994,8,NYC Unemployment Rate, 8.5 
1994,9,NYC Unemployment Rate, 8.3 
1994,10,NYC Unemployment Rate, 8.1 
1994,11,NYC Unemployment Rate, 7.9 
1994,12,NYC Unemployment Rate, 7.7 
1995,1,NYC Unemployment Rate, 7.7 
1995,2,NYC Unemployment Rate, 7.7 
1995,3,NYC Unemployment Rate, 7.9 
1995,4,NYC Unemployment Rate, 8.0 
1995,5,NYC Unemployment Rate, 8.2 
1995,6,NYC Unemployment Rate, 8.3 
1995,7,NYC Unemployment Rate, 8.3 
1995,8,NYC Unemployment Rate, 8.4 
1995,9,NYC Unemployment Rate, 8.4 
1995,10,NYC Unemployment Rate, 8.4 
1995,11,NYC Unemployment Rate, 8.3 
1995,12,NYC Unemployment Rate, 8.4 
1996,1,NYC Unemployment Rate, 8.4 
1996,2,NYC Unemployment Rate, 8.5 
1996,3,NYC Unemployment Rate, 8.6 
1996,4,NYC Unemployment Rate, 8.7 
1996,5,NYC Unemployment Rate, 8.8 
1996,6,NYC Unemployment Rate, 8.7 
1996,7,NYC Unemployment Rate, 8.7 
1996,8,NYC Unemployment Rate, 8.7 
1996,9,NYC Unemployment Rate, 8.8 
1996,10,NYC Unemployment Rate, 9.0 
1996,11,NYC Unemployment Rate, 9.2 
1996,12,NYC Unemployment Rate, 9.5 
1997,1,NYC Unemployment Rate, 9.7 
1997,2,NYC Unemployment Rate, 9.8 
1997,3,NYC Unemployment Rate, 9.9 
1997,4,NYC Unemployment Rate, 9.9 
1997,5,NYC Unemployment Rate, 9.8 
1997,6,NYC Unemployment Rate, 9.8 
1997,7,NYC Unemployment Rate, 9.6 
1997,8,NYC Unemployment Rate, 9.4 
1997,9,NYC Unemployment Rate, 9.1 
1997,10,NYC Unemployment Rate, 8.9 
1997,11,NYC Unemployment Rate, 8.7 
1997,12,NYC Unemployment Rate, 8.6 
1998,1,NYC Unemployment Rate, 8.5 
1998,2,NYC Unemployment Rate, 8.4 
1998,3,NYC Unemployment Rate, 8.3 
1998,4,NYC Unemployment Rate, 8.1 
1998,5,NYC Unemployment Rate, 7.9 
1998,6,NYC Unemployment Rate, 7.8 
1998,7,NYC Unemployment Rate, 7.7 
1998,8,NYC Unemployment Rate, 7.7 
1998,9,NYC Unemployment Rate, 7.7 
1998,10,NYC Unemployment Rate, 7.7 
1998,11,NYC Unemployment Rate, 7.6 
1998,12,NYC Unemployment Rate, 7.4 
1999,1,NYC Unemployment Rate, 7.2 
1999,2,NYC Unemployment Rate, 7.0 
1999,3,NYC Unemployment Rate, 6.9 
1999,4,NYC Unemployment Rate, 6.9 
1999,5,NYC Unemployment Rate, 6.9 
1999,6,NYC Unemployment Rate, 6.9 
1999,7,NYC Unemployment Rate, 7.0 
1999,8,NYC Unemployment Rate, 6.9 
1999,9,NYC Unemployment Rate, 6.7 
1999,10,NYC Unemployment Rate, 6.5 
1999,11,NYC Unemployment Rate, 6.3 
1999,12,NYC Unemployment Rate, 6.1 
2000,1,NYC Unemployment Rate, 6.0 
2000,2,NYC Unemployment Rate, 6.0 
2000,3,NYC Unemployment Rate, 6.0 
2000,4,NYC Unemployment Rate, 6.0 
2000,5,NYC Unemployment Rate, 5.9 
2000,6,NYC Unemployment Rate, 5.9 
2000,7,NYC Unemployment Rate, 5.8 
2000,8,NYC Unemployment Rate, 5.7 
2000,9,NYC Unemployment Rate, 5.6 
2000,10,NYC Unemployment Rate, 5.5 
2000,11,NYC Unemployment Rate, 5.3 
2000,12,NYC Unemployment Rate, 5.2 
2001,1,NYC Unemployment Rate, 5.2 
2001,2,NYC Unemployment Rate, 5.1 
2001,3,NYC Unemployment Rate, 5.1 
2001,4,NYC Unemployment Rate, 5.2 
2001,5,NYC Unemployment Rate, 5.3 
2001,6,NYC Unemployment Rate, 5.5 
2001,7,NYC Unemployment Rate, 5.7 
2001,8,NYC Unemployment Rate, 6.1 
2001,9,NYC Unemployment Rate, 6.5 
2001,10,NYC Unemployment Rate, 6.9 
2001,11,NYC Unemployment Rate, 7.2 
2001,12,NYC Unemployment Rate, 7.5 
2002,1,NYC Unemployment Rate, 7.7 
2002,2,NYC Unemployment Rate, 7.9 
2002,3,NYC Unemployment Rate, 8.0 
2002,4,NYC Unemployment Rate, 8.0 
2002,5,NYC Unemployment Rate, 8.0 
2002,6,NYC Unemployment Rate, 8.0 
2002,7,NYC Unemployment Rate, 7.9 
2002,8,NYC Unemployment Rate, 7.9 
2002,9,NYC Unemployment Rate, 7.9 
2002,10,NYC Unemployment Rate, 8.1 
2002,11,NYC Unemployment Rate, 8.2 
2002,12,NYC Unemployment Rate, 8.4 
2003,1,NYC Unemployment Rate, 8.5 
2003,2,NYC Unemployment Rate, 8.5 
2003,3,NYC Unemployment Rate, 8.5 
2003,4,NYC Unemployment Rate, 8.4 
2003,5,NYC Unemployment Rate, 8.4 
2003,6,NYC Unemployment Rate, 8.4 
2003,7,NYC Unemployment Rate, 8.5 
2003,8,NYC Unemployment Rate, 8.4 
2003,9,NYC Unemployment Rate, 8.3 
2003,10,NYC Unemployment Rate, 8.2 
2003,11,NYC Unemployment Rate, 8.1 
2003,12,NYC Unemployment Rate, 8.0 
2004,1,NYC Unemployment Rate, 8.0 
2004,2,NYC Unemployment Rate, 7.9 
2004,3,NYC Unemployment Rate, 7.7 
2004,4,NYC Unemployment Rate, 7.6 
2004,5,NYC Unemployment Rate, 7.4 
2004,6,NYC Unemployment Rate, 7.2 
2004,7,NYC Unemployment Rate, 7.0 
2004,8,NYC Unemployment Rate, 6.8 
2004,9,NYC Unemployment Rate, 6.5 
2004,10,NYC Unemployment Rate, 6.3 
2004,11,NYC Unemployment Rate, 6.1 
2004,12,NYC Unemployment Rate, 6.0 
2005,1,NYC Unemployment Rate, 5.9 
2005,2,NYC Unemployment Rate, 5.9 
2005,3,NYC Unemployment Rate, 5.8 
2005,4,NYC Unemployment Rate, 5.7 
2005,5,NYC Unemployment Rate, 5.7 
2005,6,NYC Unemployment Rate, 5.7 
2005,7,NYC Unemployment Rate, 5.7 
2005,8,NYC Unemployment Rate, 5.8 
2005,9,NYC Unemployment Rate, 5.9 
2005,10,NYC Unemployment Rate, 5.9 
2005,11,NYC Unemployment Rate, 5.8 
2005,12,NYC Unemployment Rate, 5.7 
2006,1,NYC Unemployment Rate, 5.5 
2006,2,NYC Unemployment Rate, 5.4 
2006,3,NYC Unemployment Rate, 5.3 
2006,4,NYC Unemployment Rate, 5.3 
2006,5,NYC Unemployment Rate, 5.2 
2006,6,NYC Unemployment Rate, 5.1 
2006,7,NYC Unemployment Rate, 5.0 
2006,8,NYC Unemployment Rate, 4.8 
2006,9,NYC Unemployment Rate, 4.7 
2006,10,NYC Unemployment Rate, 4.6 
2006,11,NYC Unemployment Rate, 4.6 
2006,12,NYC Unemployment Rate, 4.6 
2007,1,NYC Unemployment Rate, 4.6 
2007,2,NYC Unemployment Rate, 4.7 
2007,3,NYC Unemployment Rate, 4.8 
2007,4,NYC Unemployment Rate, 4.9 
2007,5,NYC Unemployment Rate, 5.0 
2007,6,NYC Unemployment Rate, 5.1 
2007,7,NYC Unemployment Rate, 5.2 
2007,8,NYC Unemployment Rate, 5.2 
2007,9,NYC Unemployment Rate, 5.2 
2007,10,NYC Unemployment Rate, 5.2 
2007,11,NYC Unemployment Rate, 5.2 
2007,12,NYC Unemployment Rate, 5.1 
2008,1,NYC Unemployment Rate, 5.1 
2008,2,NYC Unemployment Rate, 5.1 
2008,3,NYC Unemployment Rate, 5.1 
2008,4,NYC Unemployment Rate, 5.1 
2008,5,NYC Unemployment Rate, 5.1 
2008,6,NYC Unemployment Rate, 5.3 
2008,7,NYC Unemployment Rate, 5.4 
2008,8,NYC Unemployment Rate, 5.7 
2008,9,NYC Unemployment Rate, 5.9 
2008,10,NYC Unemployment Rate, 6.2 
2008,11,NYC Unemployment Rate, 6.6 
2008,12,NYC Unemployment Rate, 7.1 
2009,1,NYC Unemployment Rate, 7.6 
2009,2,NYC Unemployment Rate, 8.1 
2009,3,NYC Unemployment Rate, 8.5 
2009,4,NYC Unemployment Rate, 8.9 
2009,5,NYC Unemployment Rate, 9.2 
2009,6,NYC Unemployment Rate, 9.5 
2009,7,NYC Unemployment Rate, 9.7 
2009,8,NYC Unemployment Rate, 9.9 
2009,9,NYC Unemployment Rate, 10.0 
2009,10,NYC Unemployment Rate, 10.1 
2009,11,NYC Unemployment Rate, 10.1 
2009,12,NYC Unemployment Rate, 10.1 
2010,1,NYC Unemployment Rate, 10.1 
2010,2,NYC Unemployment Rate, 10.0 
2010,3,NYC Unemployment Rate, 9.9 
2010,4,NYC Unemployment Rate, 9.8 
2010,5,NYC Unemployment Rate, 9.6 
2010,6,NYC Unemployment Rate, 9.5 
2010,7,NYC Unemployment Rate, 9.4 
2010,8,NYC Unemployment Rate, 9.3 
2010,9,NYC Unemployment Rate, 9.3 
2010,10,NYC Unemployment Rate, 9.2 
2010,11,NYC Unemployment Rate, 9.2 
2010,12,NYC Unemployment Rate, 9.1 
2011,1,NYC Unemployment Rate, 8.9 
2011,2,NYC Unemployment Rate, 8.9 
2011,3,NYC Unemployment Rate, 8.8 
2011,4,NYC Unemployment Rate, 8.8 
2011,5,NYC Unemployment Rate, 8.9 
2011,6,NYC Unemployment Rate, 9.0 
2011,7,NYC Unemployment Rate, 9.1 
2011,8,NYC Unemployment Rate, 9.2 
2011,9,NYC Unemployment Rate, 9.3 
2011,10,NYC Unemployment Rate, 9.4 
2011,11,NYC Unemployment Rate, 9.5 
2011,12,NYC Unemployment Rate, 9.5 
2012,1,NYC Unemployment Rate, 9.6 
2012,2,NYC Unemployment Rate, 9.6 
2012,3,NYC Unemployment Rate, 9.6 
2012,4,NYC Unemployment Rate, 9.6 
2012,5,NYC Unemployment Rate, 9.6 
2012,6,NYC Unemployment Rate, 9.5 
2012,7,NYC Unemployment Rate, 9.4 
2012,8,NYC Unemployment Rate, 9.2 
2012,9,NYC Unemployment Rate, 9.1 
2012,10,NYC Unemployment Rate, 9.1 
2012,11,NYC Unemployment Rate, 9.0 
2012,12,NYC Unemployment Rate, 9.0 
2013,1,NYC Unemployment Rate, 9.0 
2013,2,NYC Unemployment Rate, 9.0 
2013,3,NYC Unemployment Rate, 9.0 
2013,4,NYC Unemployment Rate, 8.9 
2013,5,NYC Unemployment Rate, 8.9 
2013,6,NYC Unemployment Rate, 8.9 
2013,7,NYC Unemployment Rate, 9.0 
2013,8,NYC Unemployment Rate, 8.9 
2013,9,NYC Unemployment Rate, 8.8 
2013,10,NYC Unemployment Rate, 8.7 
2013,11,NYC Unemployment Rate, 8.5 
2013,12,NYC Unemployment Rate, 8.3 
2014,1,NYC Unemployment Rate, 8.1 
2014,2,NYC Unemployment Rate, 8.0 
2014,3,NYC Unemployment Rate, 7.8 
2014,4,NYC Unemployment Rate, 7.7 
2014,5,NYC Unemployment Rate, 7.5 
2014,6,NYC Unemployment Rate, 7.3 
2014,7,NYC Unemployment Rate, 7.1 
2014,8,NYC Unemployment Rate, 6.9 
2014,9,NYC Unemployment Rate, 6.8 
2014,10,NYC Unemployment Rate, 6.7 
2014,11,NYC Unemployment Rate, 6.6 
2014,12,NYC Unemployment Rate, 6.5 
2015,1,NYC Unemployment Rate, 6.4 
2015,2,NYC Unemployment Rate, 6.3 
2015,3,NYC Unemployment Rate, 6.2 
2015,4,NYC Unemployment Rate, 6.0 
2015,5,NYC Unemployment Rate, 5.8 
2015,6,NYC Unemployment Rate, 5.6 
2015,7,NYC Unemployment Rate, 5.4 
2015,8,NYC Unemployment Rate, 5.3 
2015,9,NYC Unemployment Rate, 5.2 
2015,10,NYC Unemployment Rate, 5.2 
2015,11,NYC Unemployment Rate, 5.3 
2015,12,NYC Unemployment Rate, 5.3 
2016,1,NYC Unemployment Rate, 5.3 
2016,2,NYC Unemployment Rate, 5.3 
2016,3,NYC Unemployment Rate, 5.2 
2016,4,NYC Unemployment Rate, 5.2 
2016,5,NYC Unemployment Rate, 5.2 
2016,6,NYC Unemployment Rate, 5.2 
2016,7,NYC Unemployment Rate, 5.3 
2016,8,NYC Unemployment Rate, 5.3 
2016,9,NYC Unemployment Rate, 5.3 
2016,10,NYC Unemployment Rate, 5.2 
2016,11,NYC Unemployment Rate, 5.1 
2016,12,NYC Unemployment Rate, 4.9 
2017,1,NYC Unemployment Rate, 4.8 
2017,2,NYC Unemployment Rate, 4.7 
2017,3,NYC Unemployment Rate, 4.6 
2017,4,NYC Unemployment Rate, 4.6 
2017,5,NYC Unemployment Rate, 4.7 
2017,6,NYC Unemployment Rate, 4.7 
2017,7,NYC Unemployment Rate, 4.7 
2017,8,NYC Unemployment Rate, 4.7 
2017,9,NYC Unemployment Rate, 4.6 
2017,10,NYC Unemployment Rate, 4.6 
2017,11,NYC Unemployment Rate, 4.5 
2017,12,NYC Unemployment Rate, 4.4 
2018,1,NYC Unemployment Rate, 4.4 
2018,2,NYC Unemployment Rate, 4.3 
2018,3,NYC Unemployment Rate, 4.3 
2018,4,NYC Unemployment Rate, 4.3 
2018,5,NYC Unemployment Rate, 4.2 
2018,6,NYC Unemployment Rate, 4.1 
2018,7,NYC Unemployment Rate, 4.1 
2018,8,NYC Unemployment Rate, 4.0 
2018,9,NYC Unemployment Rate, 4.1 
2018,10,NYC Unemployment Rate, 4.1 
2018,11,NYC Unemployment Rate, 4.2 
2018,12,NYC Unemployment Rate, 4.3 
2019,1,NYC Unemployment Rate, 4.3 
2019,2,NYC Unemployment Rate, 4.3 
2019,3,NYC Unemployment Rate, 4.3 
2019,4,NYC Unemployment Rate, 4.2 
2019,5,NYC Unemployment Rate, 4.1 
2019,6,NYC Unemployment Rate, 4.0 
2019,7,NYC Unemployment Rate, 3.9 
2019,8,NYC Unemployment Rate, 3.8 
2019,9,NYC Unemployment Rate, 3.7 
2019,10,NYC Unemployment Rate, 3.6 
2019,11,NYC Unemployment Rate, 3.6 
2019,12,NYC Unemployment Rate, 3.6 
2020,1,NYC Unemployment Rate, 3.5 
2020,2,NYC Unemployment Rate, 3.4 
2020,3,NYC Unemployment Rate, 4.1 
2020,4,NYC Unemployment Rate, 15.0 
2020,5,NYC Unemployment Rate, 18.3 
2020,6,NYC Unemployment Rate, 20.3 
2020,7,NYC Unemployment Rate, 19.9 
2020,8,NYC Unemployment Rate, 16.0 
2020,9,NYC Unemployment Rate, 14.1 
